Timestamp;Temperature;Relative Humidity;Atmospheric Pressure (red.);Atmospheric Pressure (Station Level);Precipitation
1455855302.0;2.8;91;1014.6;988.9;0.4
1455858902.0;2.5;92;1014.9;989.2;0.4
1455862502.0;2.6;91;1015.3;989.6;0.5
1455866102.0;2.5;91;1016.1;990.4;1.1
1455869702.0;2.4;92;1017.0;991.2;1.7
1455873301.0;2.7;92;1017.3;991.6;1.3
1455876902.0;2.7;90;1018.0;992.2;0.9
1455880502.0;3.8;84;1017.9;992.2;0.3
1455884102.0;5.0;77;1017.7;992.2;0.0
1455887701.0;5.5;78;1017.8;992.3;0.0
1455891302.0;6.2;79;1017.9;992.5;0.0
1455894902.0;6.5;76;1018.2;992.8;0.0
1455898502.0;6.4;75;1018.8;993.4;0.0
1455902101.0;6.0;76;1019.4;993.9;0.0
1455905702.0;5.7;76;1020.2;994.7;0.0
1455909303.0;5.1;81;1020.8;995.2;0.1
1455912902.0;4.0;90;1021.5;995.8;1.4
1455916503.0;3.7;89;1022.0;996.2;0.5
1455920103.0;3.6;87;1021.9;996.1;0.0
1455923702.0;3.3;83;1022.4;996.6;0.0
1455927302.0;3.8;80;1022.8;997.0;0.0
1455930902.0;4.2;80;1023.0;997.2;0.0
1455934502.0;4.1;80;1023.1;997.3;0.0
1455938102.0;3.8;79;1023.4;997.6;0.0
1455941702.0;3.9;76;1023.8;998.0;0.0
1455945302.0;3.9;74;1023.9;998.1;0.0
1455948902.0;3.8;72;1024.5;998.7;0.0
1455952502.0;3.5;68;1025.2;999.3;0.0
1455956102.0;5.3;57;1025.0;999.3;0.0
1455959702.0;6.0;59;1024.6;999.0;0.0
1455963302.0;7.2;55;1023.9;998.4;0.0
1455966903.0;8.0;47;1023.2;997.8;0.0
1455970502.0;9.1;43;1022.3;997.0;0.0
1455974102.0;9.5;36;1021.4;996.1;0.0
1455977702.0;9.6;36;1020.7;995.5;0.0
1455981303.0;9.1;34;1020.1;994.8;0.0
1455984902.0;8.6;38;1019.4;994.1;0.0
1455988502.0;8.3;40;1019.2;993.9;0.0
1455992103.0;7.6;51;1018.9;993.5;0.0
1455995702.0;7.0;62;1018.6;993.2;0.0
1455999302.0;5.6;83;1018.2;992.7;0.3
1456002902.0;5.4;87;1017.8;992.3;0.7
1456006502.0;5.3;90;1017.2;991.7;1.5
1456010102.0;5.5;90;1016.9;991.4;1.3
1456013702.0;6.0;90;1015.8;990.4;1.4
1456017302.0;6.7;90;1014.7;989.4;1.0
1456020902.0;7.6;88;1013.7;988.5;0.9
1456024502.0;8.1;88;1013.3;988.2;0.7
1456028102.0;8.6;88;1013.1;988.0;0.6
1456031702.0;9.4;85;1012.9;987.9;0.3
1456035303.0;9.7;85;1013.0;988.0;0.4
1456038903.0;11.0;81;1013.1;988.2;0.0
1456042502.0;12.0;77;1013.0;988.2;0.0
1456046103.0;13.1;71;1012.9;988.2;0.0
1456049703.0;13.3;70;1013.2;988.5;0.0
1456053302.0;13.8;69;1013.3;988.7;0.0
1456056902.0;13.5;71;1013.5;988.8;0.0
1456060503.0;13.6;72;1013.1;988.5;0.0
1456064102.0;13.6;73;1013.1;988.5;0.0
1456067702.0;13.4;72;1013.1;988.4;0.0
1456071303.0;13.5;73;1012.8;988.2;0.0
1456074902.0;13.7;72;1012.5;987.9;0.0
1456078502.0;13.9;72;1012.5;987.9;0.0
1456082102.0;14.2;70;1012.2;987.6;0.0
1456085702.0;13.9;69;1012.4;987.8;0.0
1456089303.0;13.6;69;1012.4;987.8;0.0
1456092902.0;13.3;70;1011.9;987.3;0.0
1456096502.0;13.5;65;1011.5;986.9;0.0
1456100103.0;13.9;60;1011.4;986.8;0.0
1456103702.0;13.6;60;1011.2;986.6;0.0
1456107302.0;14.1;56;1010.6;986.0;0.0
1456110902.0;13.6;59;1010.5;985.9;0.0
1456114503.0;13.5;58;1010.3;985.7;0.0
1456118102.0;13.7;52;1010.0;985.4;0.0
1456121702.0;13.4;52;1010.0;985.4;0.0
1456125302.0;13.6;52;1010.0;985.4;0.0
1456128903.0;13.8;54;1010.4;985.8;0.0
1456132502.0;14.9;51;1010.8;986.3;0.0
1456136102.0;15.1;52;1010.8;986.3;0.0
1456139703.0;16.2;50;1010.3;985.9;0.0
1456143302.0;16.9;45;1009.5;985.2;0.0
1456146903.0;18.7;37;1008.7;984.6;0.0
1456150502.0;18.5;36;1007.9;983.8;0.0
1456154102.0;19.7;35;1007.7;983.7;0.0
1456157702.0;17.8;41;1008.2;984.0;0.0
1456161303.0;15.5;49;1008.5;984.1;0.0
1456164902.0;14.2;56;1009.1;984.6;0.0
1456168502.0;14.0;59;1008.4;983.9;0.0
1456172102.0;12.4;67;1008.2;983.6;0.0
1456175702.0;11.8;71;1008.2;983.5;0.0
1456179302.0;16.5;33;1007.5;983.2;0.0
1456182902.0;16.2;35;1006.9;982.6;0.0
1456186502.0;15.8;36;1006.6;982.3;0.0
1456190103.0;15.6;35;1006.5;982.1;0.0
1456193702.0;15.0;39;1006.6;982.2;0.0
1456197302.0;14.9;41;1007.1;982.7;0.0
1456200902.0;14.4;44;1007.5;983.0;0.0
1456204502.0;13.6;49;1007.7;983.2;0.0
1456208102.0;12.8;56;1008.1;983.5;0.0
1456211703.0;11.0;74;1008.7;983.9;0.2
1456215302.0;12.2;60;1008.2;983.5;0.0
1456218902.0;12.9;61;1007.9;983.3;0.0
1456222502.0;13.7;55;1007.1;982.6;0.0
1456226102.0;14.0;54;1007.2;982.7;0.0
1456229702.0;14.0;54;1006.9;982.4;0.0
1456233302.0;13.8;52;1006.7;982.2;0.0
1456236902.0;13.3;54;1006.4;981.9;0.0
1456240502.0;12.8;57;1006.5;981.9;0.0
1456244102.0;11.9;61;1006.4;981.8;0.0
1456247703.0;11.7;62;1006.6;981.9;0.0
1456251303.0;11.0;70;1006.9;982.2;0.0
1456254902.0;8.0;85;1007.6;982.6;0.1
1456258503.0;4.4;91;1011.1;985.7;2.3
1456262103.0;3.6;90;1012.8;987.3;1.2
1456265702.0;3.8;88;1013.2;987.7;0.0
1456269303.0;3.8;86;1014.4;988.8;0.3
1456272902.0;3.6;81;1014.6;989.0;0.0
1456276502.0;3.5;80;1015.3;989.7;0.0
1456280102.0;3.4;76;1016.3;990.6;0.0
1456283703.0;3.1;73;1016.5;990.8;0.0
1456287302.0;2.5;77;1016.6;990.8;0.0
1456290902.0;2.5;77;1017.2;991.4;0.0
1456294502.0;2.4;73;1017.5;991.7;0.0
1456298102.0;3.3;69;1018.0;992.3;0.0
1456301703.0;4.0;67;1018.5;992.8;0.0
1456305303.0;6.5;61;1018.6;993.2;0.0
1456308902.0;6.8;58;1018.4;993.0;0.0
1456312503.0;7.8;50;1017.8;992.5;0.0
1456316102.0;8.6;38;1016.9;991.7;0.0
1456319703.0;9.0;36;1016.5;991.3;0.0
1456323302.0;7.8;50;1016.7;991.4;0.0
1456326902.0;7.3;52;1016.7;991.4;0.0
1456330503.0;5.6;60;1017.0;991.5;0.0
1456334103.0;4.3;69;1017.1;991.5;0.0
1456337702.0;3.3;75;1017.3;991.6;0.0
1456341303.0;2.6;77;1017.2;991.4;0.0
1456344902.0;2.1;77;1017.1;991.3;0.0
1456348503.0;1.4;82;1017.0;991.1;0.0
1456352102.0;2.3;78;1016.4;990.6;0.0
1456355702.0;2.3;80;1016.0;990.2;0.0
1456359302.0;1.6;76;1015.3;989.5;0.0
1456362902.0;0.7;82;1014.9;989.0;0.0
1456366502.0;0.1;86;1013.5;987.6;0.0
1456370102.0;-0.1;88;1012.6;986.7;0.0
1456373702.0;1.0;81;1011.8;986.0;0.0
1456377303.0;2.1;75;1010.9;985.2;0.0
1456380902.0;2.4;73;1010.3;984.7;0.0
1456384502.0;3.5;67;1009.8;984.3;0.0
1456388103.0;4.9;59;1009.3;983.9;0.0
1456391702.0;5.1;61;1009.0;983.7;0.0
1456395302.0;6.1;56;1009.0;983.8;0.0
1456398903.0;4.9;65;1009.7;984.3;0.0
1456402502.0;4.2;70;1009.8;984.4;0.0
1456406102.0;4.0;71;1010.2;984.7;0.0
1456409702.0;4.2;72;1010.4;985.0;0.0
1456413302.0;4.5;71;1011.0;985.6;0.0
1456416903.0;4.3;73;1011.3;985.8;0.0
1456420502.0;3.9;75;1012.0;986.5;0.0
1456424103.0;3.5;76;1012.6;987.0;0.0
1456427702.0;3.6;74;1013.2;987.6;0.0
1456431302.0;3.6;77;1013.4;987.8;0.0
1456434902.0;3.5;77;1013.8;988.2;0.0
1456438502.0;3.1;79;1014.0;988.4;0.0
1456442102.0;2.7;82;1014.2;988.5;0.0
1456445702.0;2.6;77;1014.2;988.5;0.0
1456449303.0;3.0;75;1014.5;988.8;0.0
1456452903.0;2.3;72;1014.4;988.7;0.0
1456456503.0;2.0;69;1014.6;988.8;0.0
1456460103.0;1.6;67;1014.9;989.1;0.0
1456463702.0;1.1;68;1015.3;989.4;0.0
1456467302.0;0.3;72;1015.4;989.5;0.0
1456470902.0;2.4;62;1015.9;990.1;0.0
1456474502.0;3.2;57;1016.1;990.4;0.0
1456478103.0;4.3;53;1015.8;990.2;0.0
1456481702.0;5.2;49;1015.8;990.3;0.0
1456485303.0;4.8;47;1015.5;990.0;0.0
1456488902.0;4.4;52;1014.9;989.3;0.0
1456492503.0;6.3;45;1014.3;988.9;0.0
1456496102.0;5.5;45;1014.1;988.7;0.0
1456499703.0;5.0;43;1013.8;988.3;0.0
1456503302.0;4.5;46;1013.7;988.2;0.0
1456506902.0;3.0;56;1014.1;988.4;0.0
1456510502.0;3.0;58;1014.6;988.9;0.0
1456514102.0;2.8;57;1014.2;988.5;0.0
1456517702.0;2.9;55;1014.0;988.3;0.0
1456521303.0;3.2;55;1013.8;988.2;0.0
1456524902.0;2.9;55;1013.3;987.6;0.0
1456528502.0;2.6;57;1013.1;987.4;0.0
1456532102.0;2.2;58;1013.3;987.6;0.0
1456535702.0;1.4;61;1013.0;987.2;0.0
1456539303.0;0.7;66;1012.5;986.7;0.0
1456542903.0;1.0;65;1012.0;986.2;0.0
1456546502.0;0.4;70;1012.4;986.5;0.0
1456550102.0;0.2;74;1012.2;986.3;0.0
1456553702.0;-0.1;76;1012.6;986.7;0.0
1456557302.0;1.5;69;1012.7;986.9;0.0
1456560902.0;1.9;67;1012.7;987.0;0.0
1456564503.0;3.1;61;1012.4;986.8;0.0
1456568102.0;4.9;55;1012.1;986.7;0.0
1456571702.0;6.1;52;1011.6;986.3;0.0
1456575302.0;7.3;49;1010.6;985.4;0.0
1456578902.0;7.4;47;1010.4;985.2;0.0
1456582502.0;7.7;49;1010.2;985.1;0.0
1456586102.0;7.4;52;1010.4;985.2;0.0
1456589702.0;6.8;57;1010.6;985.4;0.0
1456593302.0;6.0;65;1010.8;985.5;0.0
1456596903.0;5.8;69;1011.2;985.9;0.0
1456600502.0;5.8;67;1011.2;985.9;0.0
1456604102.0;5.7;67;1011.3;986.0;0.0
1456607703.0;6.1;67;1011.5;986.2;0.0
1456611302.0;5.6;69;1011.5;986.2;0.0
1456614903.0;5.1;73;1011.3;985.9;0.0
1456618502.0;4.6;77;1011.5;986.1;0.0
1456622103.0;4.6;80;1011.5;986.1;0.0
1456625702.0;4.6;81;1011.4;986.0;0.0
1456629302.0;4.7;81;1011.3;985.9;0.0
1456632902.0;4.4;86;1011.7;986.3;0.0
1456636502.0;4.5;85;1012.0;986.6;0.0
1456640102.0;4.6;86;1012.2;986.8;0.0
1456643703.0;5.0;85;1012.8;987.4;0.0
1456647302.0;5.4;84;1013.1;987.7;0.0
1456650903.0;6.5;81;1013.1;987.8;0.0
1456654502.0;7.9;76;1013.1;987.9;0.0
1456658102.0;9.1;71;1013.1;988.0;0.0
1456661702.0;9.9;70;1012.8;987.8;0.0
1456665302.0;10.3;68;1012.2;987.3;0.0
1456668903.0;10.0;70;1012.7;987.7;0.0
1456672502.0;9.6;73;1012.9;987.9;0.0
1456676102.0;9.1;77;1013.3;988.2;0.0
1456679702.0;8.6;81;1014.1;989.0;0.0
1456683303.0;8.5;82;1014.5;989.4;0.0
1456686902.0;8.0;85;1014.5;989.3;0.0
1456690502.0;8.2;83;1015.1;989.9;0.0
1456694103.0;7.9;84;1015.4;990.2;0.0
1456697702.0;7.8;85;1015.4;990.2;0.0
1456701303.0;7.7;86;1015.5;990.3;0.0
1456704902.0;7.4;87;1015.4;990.1;0.0
1456708502.0;7.3;87;1014.7;989.5;0.0
1456712102.0;7.1;88;1014.3;989.0;0.0
1456715702.0;6.9;87;1014.2;988.9;0.0
1456719302.0;6.8;86;1014.0;988.7;0.0
1456722902.0;6.7;87;1013.2;987.9;0.0
1456726503.0;6.6;90;1013.3;988.0;0.2
1456730102.0;6.5;94;1013.4;988.1;0.8
1456733702.0;6.7;94;1013.2;987.9;0.3
1456737303.0;6.7;96;1012.4;987.2;0.5
1456740903.0;6.8;97;1012.1;986.9;2.0
1456744502.0;7.1;97;1011.1;985.9;3.7
1456748102.0;7.3;96;1010.2;985.1;0.1
1456751702.0;7.8;94;1010.1;985.0;0.0
1456755302.0;7.9;94;1009.8;984.7;0.4
1456758902.0;7.8;95;1009.4;984.3;0.5
1456762502.0;7.9;94;1009.1;984.1;0.0
1456766102.0;8.1;94;1009.3;984.3;0.0
1456769702.0;8.1;92;1009.9;984.9;0.0
1456773303.0;7.9;93;1009.8;984.7;0.0
1456776906.0;7.8;93;1009.7;984.6;0.0
1456780502.0;7.7;95;1009.8;984.7;0.0
1456784104.0;7.5;96;1009.9;984.8;0.0
1456787702.0;6.8;93;1010.0;984.8;0.0
1456791302.0;5.1;90;1011.0;985.6;0.0
1456794902.0;4.2;88;1011.7;986.2;0.0
1456798502.0;3.8;89;1011.5;986.0;0.0
1456802103.0;3.3;90;1011.3;985.8;0.0
1456805702.0;3.2;89;1012.1;986.5;0.4
1456809302.0;2.8;89;1012.5;986.9;0.2
1456812902.0;2.4;89;1012.5;986.8;0.4
1456816502.0;2.2;89;1012.8;987.1;0.2
1456820102.0;2.1;89;1013.7;988.0;0.2
1456823702.0;2.1;90;1014.2;988.5;0.3
1456827302.0;2.0;88;1015.1;989.3;0.3
1456830902.0;2.6;83;1014.7;989.0;0.0
1456834503.0;2.8;78;1014.8;989.1;0.0
1456838102.0;3.0;74;1014.9;989.2;0.0
1456841702.0;3.0;73;1015.2;989.5;0.0
1456845303.0;2.9;73;1015.6;989.9;0.0
1456848902.0;2.7;72;1015.8;990.1;0.0
1456852502.0;2.5;73;1015.9;990.2;0.0
1456856102.0;2.5;74;1015.9;990.2;0.0
1456859702.0;2.6;76;1015.8;990.1;0.0
1456863302.0;2.5;78;1015.6;989.9;0.0
1456866902.0;2.4;80;1015.7;990.0;0.0
1456870502.0;2.8;76;1015.3;989.6;0.0
1456874103.0;2.7;75;1015.0;989.3;0.0
1456877702.0;3.3;73;1014.6;989.0;0.0
1456881302.0;3.5;74;1014.1;988.5;0.0
1456884902.0;3.2;73;1013.3;987.7;0.0
1456888502.0;2.6;78;1013.0;987.3;0.0
1456892103.0;2.5;77;1013.0;987.3;0.0
1456895702.0;1.1;84;1013.1;987.3;0.0
1456899303.0;1.7;82;1012.7;987.0;0.0
1456902902.0;3.1;76;1012.6;987.0;0.0
1456906502.0;4.3;72;1012.0;986.5;0.0
1456910102.0;5.7;64;1011.0;985.7;0.0
1456913702.0;6.9;65;1010.1;984.9;0.0
1456917303.0;6.9;72;1009.2;984.0;0.0
1456920902.0;7.4;69;1008.0;982.9;0.1
1456924502.0;8.0;64;1006.9;981.9;0.0
1456928103.0;8.6;69;1005.5;980.6;0.0
1456931702.0;8.7;64;1004.6;979.7;0.0
1456935302.0;8.2;65;1003.3;978.4;0.0
1456938902.0;7.3;71;1002.6;977.6;0.0
1456942503.0;7.1;77;1002.1;977.1;0.0
1456946102.0;7.1;77;1001.0;976.1;0.0
1456949703.0;7.6;74;1000.4;975.5;0.0
1456953303.0;7.6;72;1000.1;975.2;0.0
1456956902.0;7.5;73;1000.5;975.6;0.0
1456960502.0;7.1;76;1000.9;976.0;0.0
1456964102.0;6.6;80;1001.5;976.5;0.0
1456967702.0;4.0;87;1002.1;976.9;0.0
1456971302.0;3.9;90;1002.0;976.8;0.5
1456974902.0;4.1;88;1002.1;976.9;0.1
1456978502.0;4.1;86;1002.0;976.8;0.2
1456982103.0;3.9;89;1002.5;977.2;0.1
1456985702.0;3.8;88;1002.6;977.3;0.1
1456989303.0;4.0;88;1003.0;977.7;0.1
1456992903.0;4.1;86;1003.3;978.0;0.1
1456996502.0;4.3;86;1003.1;977.9;0.0
1457000102.0;4.5;85;1003.0;977.8;0.1
1457003702.0;5.1;81;1002.6;977.4;0.0
1457007303.0;5.5;80;1002.0;976.9;0.0
1457010902.0;4.9;85;1002.1;976.9;0.4
1457014503.0;5.0;80;1001.8;976.7;0.2
1457018102.0;4.9;78;1001.9;976.7;0.0
1457021702.0;4.9;79;1001.7;976.5;0.0
1457025302.0;4.4;84;1002.3;977.1;0.2
1457028902.0;3.8;84;1002.9;977.6;0.2
1457032502.0;3.4;88;1003.3;978.0;0.4
1457036102.0;3.0;91;1004.1;978.7;0.9
1457039703.0;2.8;91;1004.4;979.0;0.6
1457043302.0;2.4;90;1004.7;979.2;0.6
1457046902.0;2.2;90;1004.7;979.2;0.5
1457050502.0;2.2;90;1004.7;979.2;0.4
1457054102.0;2.2;90;1005.0;979.5;0.2
1457057702.0;2.2;88;1004.8;979.3;0.0
1457061302.0;2.5;84;1005.4;979.9;0.0
1457064902.0;2.7;81;1005.7;980.2;0.0
1457068503.0;2.9;77;1006.0;980.5;0.0
1457072102.0;2.9;77;1007.0;981.5;0.0
1457075702.0;3.2;74;1007.1;981.6;0.0
1457079302.0;3.5;75;1007.5;982.1;0.0
1457082903.0;4.3;71;1007.5;982.1;0.0
1457086502.0;6.0;64;1006.8;981.6;0.0
1457090102.0;7.3;53;1006.2;981.1;0.0
1457093703.0;7.9;51;1005.7;980.7;0.0
1457097302.0;8.3;48;1005.3;980.3;0.0
1457100903.0;8.2;51;1004.9;979.9;0.0
1457104502.0;7.9;54;1004.7;979.7;0.0
1457108102.0;7.1;57;1004.3;979.3;0.0
1457111702.0;5.0;65;1004.0;978.8;0.0
1457115303.0;4.5;78;1004.1;978.8;0.0
1457118902.0;3.7;81;1004.0;978.7;0.0
1457122502.0;3.6;81;1004.1;978.8;0.0
1457126102.0;3.6;81;1003.8;978.5;0.0
1457129702.0;2.9;84;1003.1;977.7;0.0
1457133302.0;2.2;88;1002.5;977.1;0.0
1457136902.0;1.9;90;1002.1;976.7;0.0
1457140502.0;1.8;88;1001.4;976.0;0.0
1457144102.0;1.3;89;1000.9;975.4;0.0
1457147703.0;1.6;88;1000.0;974.6;0.0
1457151303.0;1.7;88;999.3;973.9;0.0
1457154902.0;1.6;88;998.6;973.2;0.0
1457158502.0;1.4;89;998.6;973.2;0.0
1457162102.0;1.9;87;998.9;973.5;0.0
1457165703.0;3.4;80;998.7;973.5;0.0
1457169302.0;4.6;76;998.7;973.6;0.0
1457172902.0;6.1;67;998.6;973.6;0.0
1457176502.0;8.3;58;998.2;973.4;0.0
1457180102.0;9.6;52;997.9;973.2;0.0
1457183703.0;11.1;50;996.9;972.4;0.0
1457187302.0;12.9;44;996.5;972.2;0.0
1457190902.0;12.7;48;996.1;971.8;0.0
1457194502.0;11.4;52;996.0;971.6;0.0
1457198102.0;10.6;55;996.2;971.7;0.0
1457201702.0;10.1;58;996.7;972.1;0.0
1457205302.0;10.0;58;997.1;972.5;0.0
1457208902.0;9.5;58;997.2;972.6;0.0
1457212503.0;9.1;60;997.5;972.8;0.0
1457216102.0;8.9;62;997.9;973.2;0.0
1457219702.0;8.7;63;997.7;973.0;0.0
1457223302.0;8.7;63;997.2;972.5;0.0
1457226902.0;8.2;66;997.1;972.4;0.0
1457230503.0;7.8;68;996.4;971.6;0.0
1457234102.0;7.2;71;995.6;970.8;0.0
1457237703.0;7.1;72;996.3;971.5;0.0
1457241302.0;6.9;74;997.5;972.6;0.0
1457244902.0;5.7;72;997.7;972.7;0.0
1457248503.0;5.6;72;998.6;973.6;0.0
1457252103.0;6.2;69;999.4;974.4;0.0
1457255702.0;7.3;66;1000.0;975.1;0.0
1457259302.0;7.8;61;1001.0;976.1;0.0
1457262902.0;9.1;54;1001.3;976.5;0.0
1457266502.0;9.3;53;1001.6;976.8;0.0
1457270102.0;10.9;45;1001.5;976.9;0.0
1457273702.0;9.6;47;1001.9;977.1;0.0
1457277303.0;9.2;49;1002.0;977.2;0.0
1457280902.0;8.1;50;1002.6;977.7;0.0
1457284502.0;7.7;51;1003.0;978.0;0.0
1457288102.0;7.2;53;1004.1;979.1;0.0
1457291702.0;6.9;57;1004.6;979.5;0.0
1457295302.0;6.5;57;1005.1;980.0;0.0
1457298902.0;6.4;58;1005.2;980.1;0.0
1457302502.0;6.2;60;1004.8;979.7;0.0
1457306103.0;5.8;60;1004.2;979.1;0.0
1457309702.0;5.9;58;1004.3;979.2;0.0
1457313302.0;5.5;62;1004.9;979.7;0.0
1457316902.0;4.8;68;1004.7;979.5;0.0
1457320502.0;4.7;71;1004.9;979.6;0.0
1457324102.0;4.4;71;1004.7;979.4;0.1
1457327702.0;4.6;67;1004.7;979.4;0.0
1457331302.0;4.4;70;1005.0;979.7;0.0
1457334902.0;3.6;79;1005.4;980.0;0.0
1457338503.0;3.2;87;1005.6;980.2;0.2
1457342103.0;3.9;85;1005.3;980.0;0.3
1457345702.0;4.2;82;1005.6;980.3;0.0
1457349302.0;3.6;88;1005.8;980.4;0.7
1457352902.0;3.5;88;1005.4;980.0;0.0
1457356502.0;3.8;88;1005.0;979.7;0.0
1457360102.0;4.6;81;1005.2;979.9;0.0
1457363703.0;4.7;83;1005.0;979.7;0.0
1457367302.0;4.6;83;1005.5;980.2;0.0
1457370903.0;4.5;83;1005.7;980.4;0.0
1457374502.0;3.6;84;1005.9;980.5;0.0
1457378102.0;3.6;84;1005.7;980.3;0.0
1457381703.0;3.5;83;1006.0;980.6;0.0
1457385302.0;3.5;83;1006.4;981.0;0.0
1457388902.0;3.5;85;1006.5;981.1;0.0
1457392502.0;3.2;86;1006.7;981.3;0.1
1457396103.0;2.9;87;1007.0;981.5;0.2
1457399702.0;2.5;88;1007.2;981.7;0.1
1457403302.0;2.6;88;1007.1;981.6;0.0
1457406902.0;2.4;88;1007.3;981.8;0.0
1457410503.0;2.5;89;1007.6;982.1;0.1
1457414103.0;1.9;92;1008.4;982.8;0.6
1457417702.0;2.3;92;1009.1;983.5;0.1
1457421302.0;2.8;90;1009.6;984.1;0.1
1457424903.0;3.2;89;1010.1;984.6;0.1
1457428502.0;3.6;87;1011.1;985.6;0.0
1457432102.0;4.0;84;1011.6;986.1;0.0
1457435702.0;4.3;82;1012.1;986.6;0.0
1457439302.0;4.7;82;1012.3;986.9;0.0
1457442903.0;5.6;77;1012.8;987.4;0.0
1457446502.0;5.7;76;1013.3;987.9;0.0
1457450102.0;5.9;75;1013.7;988.3;0.0
1457453703.0;5.8;75;1014.4;989.0;0.0
1457457302.0;5.4;77;1015.1;989.7;0.0
1457460902.0;4.0;77;1016.1;990.5;0.0
1457464502.0;3.3;79;1017.0;991.3;0.0
1457468102.0;3.3;78;1017.5;991.8;0.0
1457471702.0;2.6;78;1017.9;992.1;0.0
1457475302.0;2.0;80;1018.1;992.3;0.0
1457478902.0;2.1;78;1018.3;992.5;0.0
1457482503.0;1.6;79;1018.5;992.6;0.0
1457486103.0;1.4;79;1018.5;992.6;0.0
1457489702.0;0.8;82;1018.1;992.1;0.0
1457493303.0;0.6;84;1017.8;991.8;0.0
1457496902.0;0.3;85;1017.7;991.7;0.0
1457500502.0;0.7;82;1017.6;991.6;0.0
1457504103.0;0.7;82;1017.3;991.4;0.0
1457507702.0;1.8;78;1017.1;991.3;0.0
1457511303.0;2.4;76;1017.0;991.2;0.0
1457514903.0;2.7;74;1016.3;990.6;0.0
1457518502.0;3.7;74;1015.5;989.9;0.0
1457522102.0;4.3;71;1014.8;989.3;0.0
1457525703.0;5.6;70;1013.5;988.1;0.0
1457529302.0;5.8;70;1013.0;987.6;0.0
1457532903.0;5.7;71;1012.4;987.0;0.0
1457536503.0;6.5;71;1011.8;986.5;0.0
1457540103.0;5.8;72;1011.4;986.1;0.0
1457543703.0;5.4;77;1011.2;985.9;0.0
1457547302.0;4.4;82;1011.3;985.9;0.0
1457550902.0;3.3;87;1011.4;985.9;0.0
1457554502.0;2.4;90;1011.4;985.8;0.0
1457558102.0;1.7;93;1011.5;985.8;0.0
1457561702.0;1.3;94;1011.4;985.7;0.0
1457565302.0;1.2;94;1011.3;985.6;0.0
1457568902.0;1.3;95;1011.6;985.9;0.0
1457572502.0;1.0;96;1011.7;985.9;0.0
1457576102.0;0.3;96;1011.7;985.9;0.0
1457579702.0;0.1;96;1012.1;986.2;0.0
1457583303.0;-0.1;96;1012.7;986.8;0.0
1457586902.0;0.0;96;1013.1;987.2;0.0
1457590502.0;0.2;96;1014.0;988.1;0.0
1457594103.0;2.5;91;1014.0;988.3;0.0
1457597702.0;4.8;83;1014.6;989.1;0.0
1457601302.0;6.9;71;1014.6;989.3;0.0
1457604902.0;6.9;72;1015.2;989.9;0.0
1457608502.0;5.6;79;1015.4;990.0;0.0
1457612102.0;7.4;75;1015.3;990.0;0.0
1457615702.0;7.2;76;1014.8;989.5;0.0
1457619303.0;8.8;72;1014.7;989.6;0.0
1457622902.0;9.4;71;1014.8;989.7;0.0
1457626503.0;9.0;72;1015.1;990.0;0.0
1457630102.0;8.1;73;1015.7;990.5;0.0
1457633702.0;7.1;73;1016.7;991.4;0.0
1457637302.0;7.5;75;1017.1;991.8;0.0
1457640903.0;7.6;75;1017.8;992.5;0.0
1457644502.0;7.2;76;1017.8;992.5;0.0
1457648103.0;7.0;76;1018.2;992.8;0.0
1457651702.0;7.2;75;1018.2;992.8;0.0
1457655302.0;7.1;74;1018.6;993.2;0.0
1457658902.0;6.8;75;1018.7;993.3;0.0
1457662502.0;6.5;76;1018.7;993.3;0.0
1457666102.0;6.4;76;1019.1;993.6;0.0
1457669702.0;6.2;77;1019.2;993.7;0.0
1457673302.0;5.9;78;1019.6;994.1;0.0
1457676902.0;5.8;78;1020.0;994.5;0.0
1457680502.0;5.8;77;1020.5;995.0;0.0
1457684102.0;5.9;76;1021.2;995.6;0.0
1457687702.0;6.1;76;1021.3;995.8;0.0
1457691302.0;6.4;75;1021.3;995.8;0.0
1457694902.0;6.8;74;1021.3;995.8;0.0
1457698502.0;7.5;72;1020.9;995.5;0.0
1457702103.0;7.4;73;1021.1;995.7;0.0
1457705702.0;7.1;75;1021.1;995.7;0.0
1457709302.0;7.4;73;1021.2;995.8;0.0
1457712903.0;7.3;73;1021.5;996.1;0.0
1457716502.0;7.1;74;1022.0;996.5;0.0
1457720102.0;6.5;80;1022.8;997.3;0.0
1457723702.0;6.2;81;1023.4;997.8;0.0
1457727302.0;6.0;81;1023.7;998.1;0.0
1457730902.0;5.8;80;1023.9;998.3;0.0
1457734503.0;5.8;79;1024.1;998.5;0.0
1457738102.0;5.8;75;1024.4;998.8;0.0
1457741702.0;5.6;76;1024.6;998.9;0.0
1457745302.0;5.4;75;1024.7;999.0;0.0
1457748902.0;5.2;77;1024.6;998.9;0.0
1457752502.0;5.1;77;1024.6;998.9;0.0
1457756102.0;5.1;76;1024.7;999.0;0.0
1457759702.0;5.0;76;1025.0;999.3;0.0
1457763302.0;5.1;75;1025.3;999.6;0.0
1457766902.0;5.2;74;1025.7;1000.0;0.0
1457770502.0;5.3;74;1025.9;1000.2;0.0
1457774102.0;5.5;73;1026.0;1000.3;0.0
1457777703.0;6.1;72;1025.9;1000.2;0.0
1457781302.0;6.8;70;1025.6;1000.0;0.0
1457784902.0;7.8;67;1025.2;999.7;0.0
